id,angle_1,angle_2,angle_3,angle_4,angle_5,ges
54770_70_0,124.85317539657474,175.45366110874946,174.1200314531455,15.156332974196197,2.638042206951803,0
92352_71_0,132.69857126800494,178.08513579077396,174.72259391709275,20.751435918194833,1.337215949461786,0
6489_72_0,127.53943387383165,178.3276056389107,175.47381725555869,15.216326712022958,4.803485759069191,0
52480_73_0,129.07110927276236,178.39695696212868,175.98457491451273,12.056918408056287,0.08327869065099984,0
29777_74_0,128.46309525305858,177.51822813037552,175.7226838267552,11.837526142993708,1.3918231102104694,0
10139_75_0,130.66505965051238,177.27368900609366,173.62928306810596,22.846577369716798,12.094757077012119,0
32201_76_0,129.21147639399715,179.36594244594744,174.6626000115573,25.126213255474305,21.04603781745845,0
45097_77_0,130.60600337112086,178.4951457523755,173.7466679431194,36.03878259387413,28.523118606312032,0
73473_78_0,127.62680651912603,178.82400546998247,174.54608111140868,29.59489268795477,19.947063889090977,0
61042_79_0,129.36987014099745,179.06595736124555,173.47219383663162,35.662437049372976,25.9327506476342,0
20061_80_0,128.95230464688026,177.90614262804732,174.45105986632828,35.01420958778211,24.869687973958722,0
54748_81_0,131.24915953233403,177.7974018382342,173.21152013798965,37.045977128296315,31.30474395582132,0
13657_82_0,128.14023999447417,177.4013697066015,171.00332517892622,38.296039230426,35.62453337907567,0
75417_83_0,135.07512554197356,177.09494495333547,172.99050265521385,35.08316421234943,24.62356478616361,0
51922_84_0,134.35694235811368,177.94542711907422,172.2395427076911,34.058524051317505,25.118104166875558,0
86301_85_0,133.7378663514098,178.06251526989146,175.87278353263022,33.065730200095,19.89933401793362,0
86757_86_0,133.46560437614124,178.54855938795208,173.8377498195184,31.785063364997068,21.935382226239017,0
26594_87_0,132.89721188822847,178.480070613095,174.60694170373998,34.24871951597656,26.294486206078613,0
77040_88_0,132.06857372657242,178.31837570023336,173.9572780257133,28.64392519412148,15.93384200321435,0
36943_89_0,133.27060551892197,177.15135566855116,173.90413845540414,29.89409894474284,18.143740252900713,0
83352_90_0,134.24115987573146,178.94159301750062,173.41087812081938,29.481028406387548,19.18009523225297,0
96038_91_0,135.7957235527393,178.12921545298227,173.0833435453038,31.46518334958583,17.397846688585684,0
26932_92_0,134.90927419777523,177.83103555048714,174.51329341051493,27.92019614511209,18.04594368813956,0
19686_93_0,136.07438655780808,178.75564982979066,173.29813533349017,33.67103870585142,20.582534251220512,0
18732_94_0,162.5863448405827,164.94833879435973,173.57211666627637,16.79276052080791,13.2036658596911,0
56086_95_0,133.59387582300835,178.45531961967495,175.56490482486535,24.146040935222985,7.424468915918456,0
29020_96_0,134.11746472655045,177.43499648075576,176.48549509539774,25.17591946416302,11.821488340607226,0
19744_97_0,135.6830767803774,177.98073827819044,174.2565449614701,24.634463735911,12.765565781058607,0
91928_98_0,134.30272270693297,177.68460876192,174.99672623104468,17.944608500761937,7.749168686326203,0
32051_99_0,134.09315929486365,178.51928463728396,175.78194857072097,18.238179826086103,7.567732795857671,0
4440_100_0,133.0575166926291,176.85317707396527,176.0196318134807,14.693413370491221,3.0729289002904605,0
24292_101_0,128.14360136138103,177.86005010631823,175.988154116886,13.944224628754569,3.3664606634297236,0
15822_102_0,127.58955236476284,177.53753593085457,175.51698045199163,11.03686632733979,0.6342447144254756,0
56858_103_0,127.93829387893733,175.80482781522846,174.65049779821828,14.103492004549725,5.606165951466643,0
68929_104_0,126.18318946312225,176.8489009485682,172.468656714584,13.137900718325264,0.5884106737314582,0
69344_105_0,126.5339430555834,177.74994950568214,174.52880002713889,13.442798967150141,1.0996334103811707,0
36681_106_0,126.89970814238046,176.96245849981992,174.12976755085762,15.370194897072722,4.53598003187088,0
30684_107_0,127.21524248490216,176.8515248216469,173.37009195998687,9.861950459310608,2.763857370912483,0
68496_108_0,124.74116414878156,178.75196166278255,175.90776249212377,21.07969036735029,4.373319543846253,0
35733_109_0,127.66350533036443,176.10030585820016,176.0380892621763,22.234827185116256,9.86128727917381,0
87904_110_0,125.75131218251335,178.4231250135529,175.15894353466672,21.51390619575192,4.666858371438958,0
63262_111_0,127.99631070274694,175.82458394374999,174.35220769898785,24.14029413303999,11.449337988499995,0
4714_112_0,127.22697720099237,177.27368900609366,176.3634512399182,24.812458700450033,8.325146032759163,0
93889_113_0,129.98688624496418,176.9524695743485,176.04947899099443,15.560950834478142,1.5107940156028663,0
68580_114_0,127.40338862854081,176.87372642254613,175.91489791903888,15.038500530946765,3.6811522477784475,0
85869_115_0,127.09940354646994,177.98402091245214,176.5904144165843,16.897143480123848,3.9888809008171386,0
99944_116_0,126.58765470957317,177.03875119616364,175.96984346097685,14.520947604147002,5.112116539379655,0
54527_117_0,126.92020366829276,178.28673244727884,177.34021252182927,15.096001001924863,3.463804988288345,0
63888_118_0,127.87186754844652,176.57310077300286,175.27629089296406,12.375961098943694,2.7861365175987465,0
96350_119_0,125.17375722715803,177.9545915111128,177.36582747355135,13.392497753751124,1.5074357587748821,0
73115_120_0,127.46691145908228,177.3163662948266,176.79120963589898,17.485381966486177,4.437120219848222,0
94248_121_0,128.58899725990344,175.85578157613122,177.40113479811498,12.453757142682914,0.09702916976048827,0
38577_122_0,126.2298311273218,176.1768057967863,177.408444706873,15.10924404481747,1.564788872264886,0
44536_123_0,129.92728450337376,176.94577482611933,177.87506803101115,15.785497253934789,3.0053865423928374,0
51249_124_0,129.5596679689945,176.84675107958023,179.42244114068785,13.619529395633476,2.061399495871733,0
75288_125_0,127.92613043533196,177.80731374532525,179.1696845137426,8.59805238710644,7.5107126509378626,0
99988_126_0,132.21832483869792,176.33667266924542,179.19486083286984,12.133578272277237,0.1285617427572256,0
42419_127_0,132.44961527658543,175.94161347403494,177.60252079707647,9.08597123363471,2.4252919961594417,0
56181_128_0,133.43344288626818,176.38155292600987,176.8719723318724,9.543352441306201,1.5426014752259007,0
20782_129_0,134.68915950355392,177.4695107554532,178.2088180733128,10.889574796051738,1.124062534510161,0
80860_130_0,134.34813887655466,174.9329341466078,177.4153497248613,7.794242261083215,5.290443344103447,0
68149_131_0,135.2367580719071,175.42916446712724,177.87634392770076,10.1807626789703,4.413407889831488,0
55461_132_0,134.42795506299422,173.95203793944899,176.17745572312342,9.306657752453264,4.650001022204524,0
98845_133_0,133.83702610904825,176.4426362204696,176.36704926051186,10.231697772340182,4.075512977167624,0
28877_134_0,134.15973419314747,175.23297862547463,176.19449981088846,9.85830332141195,5.481808068255883,0
69421_135_0,133.95370189210755,174.10402517991994,175.2768882102098,12.981029934330795,0.8184554616881525,0
16765_136_0,134.39619270460165,177.36967149024164,177.5819383044265,10.66470923862727,5.0326339844226755,0
43608_137_0,134.45667081972104,176.79421534009674,177.50331452737026,9.17032836083871,7.001267557495403,0
50466_138_0,132.64333406794077,175.36289471908415,177.1677035932882,12.387411748496934,2.1460964785357985,0
66651_139_0,133.11468737321513,174.33546616294188,174.69732008568695,11.805741843198689,2.528512771013839,0
67773_140_0,132.42926288930948,171.81019383329584,174.1382457859288,10.8564133480622,3.2192341450333974,0
35242_141_0,133.05338522436426,171.47708258937453,174.08868128739837,9.693162717835094,6.556225893219358,0
13579_142_0,130.19682091262626,173.39698542085367,175.98582430458893,9.951857653406933,4.198521264845252,0
40466_143_0,130.01333123037523,172.5123879885948,174.9424311427121,8.759700962566267,1.230507714823819,0
32308_144_0,129.8640285917821,171.8286709703949,172.86030548791896,7.189421169745545,2.5527639477327884,0
55660_145_0,131.19123639575776,172.61921647872794,174.20720350496785,9.147756829710856,0.902221161530365,0
63367_146_0,126.32318706206752,172.77568430595466,174.88397249313078,10.304846468766009,5.0636168530300525,0
99820_147_0,130.02000040368904,173.18819807318806,173.26848375509294,13.302667312370426,5.671286640455545,0
23484_148_0,123.28653158896762,174.02065863733924,173.62883198416893,6.809050179613415,1.2289288899697293,0
79728_149_0,123.42447584436611,172.09283729704154,170.63039607128388,9.933833655770115,8.607448626020371,0
71652_150_0,126.59817173140917,172.70295742849524,171.44953996787558,7.70964686960698,0.2984128199942944,0
81815_151_0,129.93341568377014,172.26189381762305,171.57627248451357,10.692867323599332,0.9031485828425143,0
7428_152_0,131.73940123055735,172.5647407295449,171.67421053021343,10.168193086872193,8.008066799585228,0
24223_153_0,134.2335919627051,174.61011706999372,172.77216972730383,12.725398938003503,8.055266671545048,0
90676_154_0,134.70687184764355,172.20932816713668,174.27731149018425,9.999147628321218,2.0718120720474116,0
96576_155_0,133.9000273365074,173.37838682304815,172.46143861819533,9.598154294967628,2.975519268509992,0
79195_156_0,131.63353933657018,174.85052405957046,173.81299194817637,8.660603670829754,1.2651255791363676,0
40882_157_0,129.77130962818325,174.33271432176076,173.2557149649358,11.918719498539613,5.3520459702518535,0
95153_158_0,128.3389069497243,174.2835256136972,172.87498365109823,7.297740716981972,3.860202049453573,0
72748_159_0,129.08349704901306,174.6086833050214,173.74045093477665,6.093995455437295,3.850638823910874,0
21970_160_0,112.85185636872824,175.78926545154837,177.560245708141,41.44863400588331,93.92800166909218,0
11902_161_0,95.99409294910848,173.65535936346498,177.4397871867742,33.192557419894165,37.18631620176509,0
84947_162_0,124.74943658416638,179.56454252932195,175.96679343961034,14.036243467926484,0.14728959717371568,0
71275_163_0,128.99840106386125,176.71312728444033,173.48451891772265,16.003366605516774,8.444892155177158,0
10244_164_0,124.79718101346928,176.3302968825674,173.24383550513832,25.927689759024975,19.79887635452493,0
47241_165_0,128.01539646246493,178.28402039827395,173.6912437278351,37.64612620800759,32.67090566312571,0
90259_166_0,129.8711290816077,178.97296924487483,175.4299323706767,37.65424121500284,32.12309656893124,0
88338_167_0,130.6892696700386,176.64210757032015,175.3377786296735,37.97699237447064,33.345952867712676,0
47479_168_0,129.70692262355408,178.08807871862678,175.34892889723358,35.02007885425545,32.24430089346295,0
20562_169_0,130.99487201184297,178.020803861661,175.11637015743304,32.04562552323774,25.181364209709496,0
7465_170_0,128.43934628703292,175.97800982297986,172.92769364497988,31.345687858262767,29.173845923827468,0
27122_171_0,132.21374491765854,179.70119812210018,175.87813082853216,32.81008837221824,25.91101817605619,0
58339_172_0,130.7415269045132,177.03266765257592,174.4809255367446,35.13895138150057,29.064470773598718,0
32135_173_0,129.8552823411439,178.27549954625422,174.17705812466707,34.933683012033455,27.183009428181222,0
5046_174_0,128.80154149501521,175.47431818501968,173.42457428771542,31.1924809837987,21.574768910426485,0
73774_175_0,129.67068124386657,178.04454827433682,175.76104082823048,32.5274042460357,23.046547627521704,0
70884_176_0,130.08055031259963,177.36461566845782,173.7790500788403,34.14358665193776,25.74805443985347,0
33583_177_0,154.76385606605567,169.9743320704334,177.915502752805,4.653816039688994,21.881786959244764,0
38565_178_0,128.0722453363695,177.4578821574155,174.89630951155715,47.368815020195846,59.97287576678692,0
26383_179_0,125.82676406519073,178.71612390841358,175.55922726672415,23.867179014908313,13.24051991518724,0
69252_180_0,165.15454791791618,172.7137389186819,7.239566100795359,14.33107335028509,17.592424562181588,0
48175_181_0,132.12284482758787,176.193053279571,174.9978653523274,14.76015883729154,11.075625798163143,0
3302_182_0,171.46466389073854,178.76155653492143,52.84410250236091,39.44807866704393,39.192407952162284,0
18583_183_0,131.33221194446858,177.62736999028823,177.12323492969946,9.70205210410643,2.1134293580997543,0
94329_184_0,130.45148344811778,175.85652154457867,175.6749395652616,10.039254787152382,5.1875316187933755,0
3647_185_0,128.6598082540901,174.032948562763,174.33672831779688,12.713632163272996,2.743576269963806,0
51888_186_0,132.3888739180481,173.3467196790694,174.21695265912123,7.893492421017045,1.2350691239574945,0
57894_187_0,135.63830536498722,173.70853233037187,174.68713717375655,6.013742581213658,3.0374725592241516,0
46829_188_0,132.93281046160962,171.52001418376142,172.79097230439461,3.3521528151786937,2.37585425845195,0
16628_189_0,131.63353933657018,172.39892406597298,175.14798242178793,4.237870144541588,2.643535833620099,0
53812_190_0,129.41013104017222,176.08407616857804,175.86186229380866,15.009215579787087,7.352379359892374,0
94272_191_0,106.9204498008488,174.5082293490643,174.68735984902278,29.12704521582631,172.48157312055784,0
61001_192_0,127.6040743572598,173.70873325739348,174.141943092252,9.543739744575161,7.824740501258863,0
21611_193_0,117.97273193546673,173.38454006169366,174.5295598374972,21.151038466564195,72.89727103094764,0
82288_194_0,121.3927469672365,178.72764699094432,178.7558965359687,12.751106643548713,9.082510897419237,0
79909_195_0,122.90391228875342,175.92453475167335,179.44795864310672,9.29330859939709,5.401450696129231,0
40404_196_0,124.76783647512445,176.180744247059,176.31661499345964,9.057182732748041,8.023654210002121,0
31269_197_0,123.06127744392982,176.54338082795812,176.12147549715226,18.156447448216134,17.366449328633784,0
68681_198_0,124.59605236160978,174.71591843461457,174.34389317429023,15.982232786572443,12.055700655308884,0
76207_199_0,125.61448173995691,175.32588194676953,175.86477076964712,12.634296926250924,8.130102354155916,0
95481_200_0,125.02221946512778,176.02458172463707,174.2825501563664,14.231105607937481,2.245742565895211,0
30262_201_0,121.81751279778685,178.0908475670034,176.14465946874583,21.237993386991022,8.330053041359568,0
90942_202_0,124.56275404947164,175.07426113453607,174.9207833629684,22.527206047756803,19.62480782579752,0
5063_203_0,125.42486629574532,176.64379820477083,175.2685836947762,16.11567055848126,8.223352784862097,0
68806_204_0,127.52174084496892,178.49274610487592,174.99935540244155,22.18225296963985,14.036243467926484,0
93178_205_0,126.18023136185306,176.7856785953408,174.0549791503878,18.3563230231116,8.343891584033123,0
44007_206_0,126.35385691265903,176.4186953048833,174.42098117440347,13.099488917091302,2.9128494749104568,0
91864_207_0,126.00377576272199,175.4518804299337,178.22395574664134,15.587505283247323,6.804729510233747,0
54010_208_0,127.34523219503143,174.30959564937203,175.60129464500457,11.721702034168635,4.842086027683176,0
75626_209_0,125.89154495241006,174.26273546569232,172.42270555311424,13.258017480535191,2.0717591144482888,0
29998_210_0,124.00314719066824,173.70815146216188,176.74882243957592,5.10600070385844,0.7239153693645994,0
17307_211_0,125.0063304291681,173.36515321378607,174.60290115976338,8.060730227906435,1.5855601777642967,0
44415_212_0,125.49917346189895,175.11402452962415,175.1906213004408,4.558918573105976,2.6198098501676896,0
62265_213_0,129.18702726394827,173.18555620026254,175.122702032886,2.2101049170898763,0.7836320092847299,0
70981_214_0,129.92379258388263,172.93989225848037,175.0085629790455,6.1701750950295855,4.070231921222762,0
3044_215_0,130.6019073489014,175.32583628886917,176.07958297025243,12.008626857003694,0.0,0
18924_216_0,128.22744811512484,171.5979007358432,173.2328114875651,6.271712472308772,0.07280273021317409,0
52578_217_0,131.50294026070176,171.0375844466179,172.88245172986157,0.9641426539680495,7.747923834319546,0
63182_218_0,142.63982478847686,172.22671728244876,174.10869082467977,8.05441444638177,4.499607709467088,0
16582_219_0,134.22072330507373,172.20992176372997,174.47869626339204,4.182495892533004,5.469752197617787,0
72165_220_0,95.96448710125313,174.54430560157618,174.17548617850645,11.978037794191472,179.41536947929453,0
30988_221_0,126.17220415865853,173.60560223477233,176.7330942944186,14.068109860365478,16.07995596239354,0
18041_222_0,106.10292514129895,172.36342778451115,177.0199799838637,18.2337834910011,1.827968244304761,0
81460_223_0,135.93811818525825,173.05848994474627,171.99282579243805,10.58632440178053,4.977039321047196,0
74282_224_0,113.2806804573113,175.63785994924936,174.43507097916688,12.201364771975312,8.193670130787993,0
63986_225_0,135.0,177.4446223151358,173.1817854283481,11.888658039627968,4.666433202401338,0
76685_226_0,107.52694079346757,176.5651385086915,176.70430395210727,14.446874766899702,34.46081627137177,0
93894_227_0,136.31180988120877,177.53339905147465,174.33233130497086,13.000790019106347,5.420077823572628,0
8049_228_0,106.23723586628196,178.04996841174972,170.6637817120887,14.358814645143354,12.085071373526775,0
74790_229_0,135.34394251900278,178.24787140469337,173.34079273386325,12.162750454326575,1.3704510177995362,0
52032_230_0,112.39478529744792,176.75315456887424,177.06169276269762,27.110527560059545,35.81900898773475,0
19558_231_0,136.84975259142345,175.13411988850112,172.95097750344564,12.80485054314036,5.111477475186776,0
49494_232_0,133.62167031211064,176.1075237648441,173.8779210411212,13.877529803208034,3.3949235421182737,0
85375_233_0,135.52995612546687,176.9971677896079,174.157711050091,14.217719824395704,4.3118497678942465,0
88133_234_0,119.90842732140511,179.146607330891,175.99837827575934,27.407575437818405,29.431430860696747,0
99752_235_0,135.31410569522245,176.4976767955062,172.2181561728757,10.449812412103412,2.2396009279268694,0
4962_236_0,115.53589637277202,179.8895732488945,176.14375640566095,28.924761494009537,33.34070734647701,0
86167_237_0,133.6698079205279,174.2577167221959,171.0415146714096,12.799835865070348,5.932604353746555,0
38917_238_0,166.81599592711984,168.88636826988727,179.31198331763966,18.721425333199093,9.305398441914326,0
84918_239_0,107.87869659584133,177.28702089596248,175.96545355712541,27.863725496424017,64.63783305106882,0
88276_240_0,132.92239067385188,175.35778424210486,173.21714816310262,9.193265685976717,0.04192884690354143,0
67461_241_0,142.41404411091133,174.6928915975591,176.9066869467651,7.625829456568131,42.09808953111635,0
77567_242_0,135.13652661891834,176.98425116754197,174.173220983364,13.273850789561749,1.0353531865452412,0
11827_243_0,97.32640666016954,177.39541681799406,174.387107938992,1.1017061152067258,96.5936364781997,0
96226_244_0,134.97215497731946,173.03470522673032,173.91460196191525,5.196789965116468,1.8384925417697615,0
53100_245_0,109.0879328116889,179.34819066947364,177.6442235485072,10.896583320106178,150.66739383073138,0
10835_246_0,129.19932655907425,176.9475739125403,176.25287375373682,3.8454065281237937,7.490860537097011,0
95383_247_0,130.40691926996877,174.07735325038044,175.20690789834237,3.824242674381039,4.8089706207572585,0
43229_248_0,131.32232344555774,172.22576747646596,173.39016803846715,2.5557413098830692,2.578181021200024,0
78641_249_0,119.04778073606153,175.1864491062935,173.86522099301337,2.755618295449035,97.69605172201658,0
80687_250_0,127.17450148771398,173.20248303585387,174.64566465966044,9.833563964207102,1.7917968062561545,0
50481_251_0,126.51202013905484,174.37728166647034,174.55623235231005,17.963666318363114,6.050629791093752,0
22194_252_0,126.47532083663283,177.1174366031756,176.38025999075143,20.98975886876873,9.503795801587817,0
2323_253_0,123.27668024474579,176.08078680079203,175.80095369690102,23.158385520588805,14.003909510008455,0
57552_254_0,129.5199578618494,177.4574055882558,176.28172202430983,27.33288678871804,22.00438362490119,0
80773_255_0,127.48869712525321,176.95185885609015,174.2123230641559,24.760566434964538,17.38406016481273,0
29521_256_0,123.2979725039376,176.5464517188714,175.11618658016752,24.157637332737895,18.022570666085663,0
60246_257_0,125.24171823108117,176.13264908313926,173.08942503839833,24.407780162245842,19.787442704608836,0
94569_258_0,122.48839758428068,176.6131933805933,173.73809593672564,24.133841413392698,20.77225468204586,0
33890_259_0,122.95679980361052,177.84915115657057,176.1279971629459,23.468298494661347,12.979946255938811,0
86391_260_0,122.16472689527906,177.50897338321707,175.1030413745183,26.700654594549068,17.087895323967192,0
23537_261_0,123.75765984166992,177.76712132690952,175.0692120118424,19.505238906122727,10.034096258354468,0
32595_262_0,123.53479479088787,176.92575629650443,176.52958517225971,18.562948117411473,10.293447348381946,0
2243_263_0,121.95204820410567,176.19305327957105,175.21069215859097,32.489802872539066,23.093693751799343,0
4783_264_0,121.17326075096642,174.87843350368163,176.47245214737794,11.210133462190981,5.140386498263163,0
23716_265_0,127.62749884276255,174.75027519869158,176.25455047812247,17.354024636261354,14.007080365840393,0
71477_266_0,119.60708507508917,175.396372172295,174.7878081995777,12.104867502090324,4.3922949970548615,0
86695_267_0,122.79059593047776,174.52770154962795,177.35237033470767,9.873172701465949,1.1360280396881002,0
28218_268_0,120.5263926645528,174.79731878359217,175.39760304169013,16.706876257251416,11.68026014856632,0
86887_269_0,120.87043040834939,177.48747823597083,174.89783474764178,36.740562020121196,23.823736869839014,0
48808_270_0,122.20430321694994,178.0390451152671,179.60254365736614,43.28056799782895,23.62473200136246,0
88133_271_0,116.54890697364132,178.17936118418817,176.8953751871113,33.24462116692615,23.64144762293944,0
74013_272_0,123.82869115841683,179.37132719752958,178.21391734960565,46.14280942344361,36.50144112050633,0
88934_273_0,119.65830693702907,175.0533938911393,173.6388821120282,34.383201371372685,31.159304508344384,0
30485_274_0,122.96456212595298,176.84196501489106,175.36898719162596,32.2401223567092,30.921795272131696,0
56544_275_0,116.99910180921742,171.78775856818498,171.94803007503748,38.7111485445726,36.19776925304604,0
1524_276_0,120.02316406045793,176.9499339795864,176.6008187984309,28.38850503625449,35.545176912325054,0
99225_277_0,122.01578643620577,170.20517765607482,170.41800327520178,22.334162203152154,10.13221156580475,0
24571_278_0,127.31819756225401,175.7260069872949,175.5410044748542,37.890974658082676,35.847881147058125,0
25006_279_0,123.08502601312516,172.59209372159688,171.10183582806314,18.753394577594815,14.551184263256335,0
66729_280_0,108.80199765313398,171.80644719613082,170.26721600661605,38.78103937748252,44.1537427909406,0
91591_281_0,113.54084127649226,173.78639240859238,170.4921484024144,51.00900595749453,52.41783720413279,0
24346_282_0,116.92570421466583,170.38048811909582,171.34027198297122,28.65337638359649,27.488941333282295,0
88514_283_0,119.2813780087631,169.67540147495777,173.66429371475624,34.178989301469144,29.994703108005563,0
